Country Name,Country Code,Series Name,Series Code,1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Tanzania,TZA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,99.4,..,..,..,..,..,..,95.3,..,..,..,93.7,..,..,..,..,..,..,92.3,..,..,..,..,..
Thailand,THA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3395.2608229066,3511.44036062865,3599.09587234252,3786.3381111472,4023.81319562131,4241.90197295429,4385.28080638768,4568.55641976608,4780.30338592987,4826.57716083638,4758.93355500518,5082.25359332442,5091.95801617114,5425.68517377961,5537.7423220456,5561.69761642482,5708.79409105798,5878.7539395442,6099.1980263524,6336.23967742373,6453.89408036298,6049.18761058698,6133.28601848203,6275.92658410955,6384.80718079699
Thailand,THA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,4,4,..,1.8,..,1.2,..,0.9,0.5,0.3,0.2,0.3,0.1,0.1,0.1,0.1,0,0,0,0,0.1,0,0,..,..
Thailand,THA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,22.9,23.5,..,16.4,..,12.2,..,8.7,6.7,5.3,4.5,3.9,2.1,2.3,1.8,1.4,0.8,1,0.8,0.9,0.6,0.7,0.6,..,..
Thailand,THA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,58.3,59,..,50.8,..,44.3,..,36.9,34.8,32.7,29.8,27.4,22.9,22.5,19.5,18.7,14.6,15.7,15.1,15.6,13.1,13.2,12.2,..,..
Timor-Leste,TLS,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,607.806190875417,947.998255613683,1084.92492087416,993.681497096074,954.080186564795,938.386011202884,943.139153906881,881.358912095988,948.192045033056,1032.22347413301,1112.99296662354,1191.19999588294,1234.40506702341,1266.30210155551,1278.77225519729,1309.72139692711,1322.9290943123,1346.55035566335,1284.61835444008,1256.90389911275,1528.64619551962,1986.88382500015,2059.31534425751,1611.46865755427,1360.51173836855
Timor-Leste,TLS,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,40.9,..,..,..,..,..,40.9,..,..,..,..,..,..,24.4,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,72.5,..,..,..,..,..,80.4,..,..,..,..,..,..,69.2,..,..,..,..,..,..,..,..,..
Timor-Leste,TLS,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,93.7,..,..,..,..,..,97.7,..,..,..,..,..,..,94.6,..,..,..,..,..,..,..,..,..
Togo,TGO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,723.182210747428,697.444537190371,684.411347261656,692.288083547393,719.804059644792,694.289142485819,644.928322291585,643.690104519368,617.897273383536,624.760162423393,640.697044109658,660.328525969819,680.472870540059,704.776005482793,726.975003874899,748.734926412299,770.143807374741,782.896562398054,794.425100263497,812.458810664643,832.143394343035,828.666926932417,857.762914423025,886.265439065731,921.693129484827
Togo,TGO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,61,..,..,..,..,58.9,..,..,..,54.7,..,..,28.4,..,..,26.6,..,..
Togo,TGO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,81.4,..,..,..,..,79.1,..,..,..,77.4,..,..,56.9,..,..,58.8,..,..
Togo,TGO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,94.7,..,..,..,..,93.5,..,..,..,94.2,..,..,84,..,..,86.8,..,..
Tonga,TON,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3496.98365862747,3506.26614689813,3616.31929143514,3769.94193213706,3834.56798548027,3719.82546735577,3701.7996255279,3676.90919927038,3671.38808035297,3835.21159925602,3628.62077765815,3649.63535627062,3890.21770297783,3926.21508373269,3953.66611492546,4050.99328726867,4117.93104694205,4405.74941154047,4564.73687632076,4587.2801410509,4628.44801274001,4637.6754528706,4481.47835159304,4356.77157454493,..
Tonga,TON,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,3.1,..,..,..,..,..,..,..,..,1.3,..,..,..,..,..,1.8,..,..,..,..,..,0,..,..
Tonga,TON,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,8.8,..,..,..,..,..,..,..,..,9.6,..,..,..,..,..,13.9,..,..,..,..,..,1.6,..,..
Tonga,TON,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,34.1,..,..,..,..,..,..,..,..,39.5,..,..,..,..,..,47.9,..,..,..,..,..,21.5,..,..
Trinidad and Tobago,TTO,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,9328.03020600152,9933.31724228373,10298.1949641059,11054.4452863551,12579.9333890411,13503.9819893054,14259.6439788295,16051.1026704491,16717.7784399059,17186.2406467206,16333.1032058127,16766.9366446594,16603.1039189662,17710.3359460517,18204.0798264097,18776.1608797656,18508.770502876,17008.9705721692,16090.8055599209,15716.4205407057,15614.9856041812,14214.3845710527,13997.6217827622,14155.1742344705,14416.2359934203
Trinidad and Tobago,TTO,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Trinidad and Tobago,TTO,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tunisia,TUN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2729.23478470899,2827.37880168248,2904.82176297174,2914.24686308376,3021.58200822647,3179.30352919877,3259.70900061394,3399.49345764333,3594.38175148564,3711.62880949025,3787.66409788783,3860.62285789953,3734.49128324242,3842.55557658763,3892.07528150261,3967.18318997575,3960.92484913663,3961.35248314316,4006.87408980971,4070.14981945375,4094.87794209438,3708.45666254199,3847.2173175684,3917.6320865585,3901.98463495067
Tunisia,TUN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,4.3,..,..,..,..,2.6,..,..,..,..,1.5,..,..,..,..,0.1,..,..,..,..,..,0.3,..,..
Tunisia,TUN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,19.9,..,..,..,..,12.7,..,..,..,..,7.4,..,..,..,..,2.2,..,..,..,..,..,2,..,..
Tunisia,TUN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,51.2,..,..,..,..,42.1,..,..,..,..,31.1,..,..,..,..,17.9,..,..,..,..,..,16.2,..,..
Turkiye,TUR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,6124.72080764276,6454.57176147712,5993.82821038192,6291.66527516734,6566.82712373944,7112.49103699943,7648.30340007847,8074.33402690948,8414.25350387565,8376.14924620652,7862.87076474477,8396.92342026278,9201.33726059829,9519.81508910914,10195.8475785153,10556.1170411504,11049.9951100942,11264.6145749335,11953.6664174026,12148.2942496874,12073.8715524618,12179.661169348,13449.9261694512,14055.1055648777,14630.3726428449
Turkiye,TUR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.3,0.4,0.5,0.5,0.4,..,..
Turkiye,TUR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.8,1.8,2,2,1.4,..,..
Turkiye,TUR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,10.3,9.6,10.1,9.8,7.6,..,..
Turkmenistan,TKM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2176.84220532412,2261.69986509521,2326.36025746557,2300.63918745965,2345.87918266612,2432.10846238412,2711.98325001691,2968.11316104068,3249.87774743991,3672.65473901885,3835.8599588479,4119.57179879187,4643.31654083948,5066.23173582571,5481.15683394058,5935.69715706257,6208.2966545016,6478.47003028692,6784.17434899481,7089.94180488049,7422.36252071934,7744.56403163178,8106.16865103075,8489.72226563636,8906.39564819448
Turkmenistan,TKM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turkmenistan,TKM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,25240.4131944595,24009.411965321,23173.6123127498,24190.6897861489,25783.2941047676,26417.9573446856,24724.4670888898,25077.5626030133,25432.8534289157,18118.1867819083,19386.5198009827,20323.1486766411,20406.7296276068
Turks and Caicos Islands,TCA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Turks and Caicos Islands,TCA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,3055.76823838332,3026.74029189346,3032.08844540788,3325.0059590225,3161.03150566386,3050.38175518473,2872.99819426197,2908.44695246951,3079.65488506283,3245.63005488086,3003.01858459865,2896.76327931357,3050.89225158801,2943.61362265038,3053.59149328963,3058.91475582496,3384.38320147639,3584.19006429158,3680.08389531743,3718.43097727405,4197.24209189716,3976.79623412583,3999.76106249156,3988.40592075917,4111.54035058776
Tuvalu,TUV,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,3.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,19.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,56.6,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,508.974679453589,508.761992051971,519.086327469606,547.143476728683,564.664570127162,585.521283155682,604.766007947774,650.740075298082,685.088077156407,723.268339058884,750.264404598144,769.790370056701,817.958450403996,825.121811829417,830.480369289886,847.352288768404,864.180059289672,875.796253120254,872.185876494007,896.162531916137,922.023174053553,918.120097853684,920.547614479718,934.34083896449,956.251786882539
Uganda,UGA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,67.9,..,..,66,..,..,57.3,..,..,..,45.9,..,..,37.5,..,..,..,42.9,..,..,42.1,..,..,..,..
Uganda,UGA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,87.7,..,..,85.7,..,..,80.9,..,..,..,74.8,..,..,68.8,..,..,..,71.3,..,..,71.8,..,..,..,..
Uganda,UGA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,96.2,..,..,95.2,..,..,94.2,..,..,..,91.1,..,..,89.5,..,..,..,90,..,..,91.1,..,..,..,..
Ukraine,UKR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1327.5673828125,1420.11669921875,1561.41027832031,1660.47790527344,1833.31408691406,2065.16650390625,2144.248046875,2322.24487304688,2528.08129882813,2598.83325195313,2215.27221679688,2315.10009765625,2449.9580078125,2459.75708007813,2466.484375,2346.2373046875,2124.66259765625,2185.3173828125,2246.73876953125,2336.9765625,2425.634765625,2350.40014648438,2452.98291015625,2042.63903808594,2207.00927734375
Ukraine,UKR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,2.7,1.1,0.9,0.4,0.2,0.1,0,0.1,0,0,0.1,0,0,0.1,0.1,0,0,0,0,..,..,..
Ukraine,UKR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,17,10.4,8.3,3.9,2.7,2.1,0.9,1,0.4,0.5,0.4,0.3,0.2,0.9,0.7,0.6,0.5,0.3,0.2,..,..,..
Ukraine,UKR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,61.9,54.1,43.9,31,26.6,26.4,16.7,19.3,15.2,12.4,11,8.4,9,15,15.4,10.8,9.4,7.1,7.1,..,..,..
United Arab Emirates,ARE,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,58365.15517882,61187.7697523684,58831.0896731186,57286.4960660817,59389.5103582219,62139.5869346245,60778.4686132763,58336.562719987,50214.1370949825,43541.9700021647,36076.5277343923,34540.9715074645,36288.33318312,36567.6222922399,38034.9683997314,39242.2753125752,41525.1389043587,43457.5134835549,43419.5637443127,43644.1470474986,43785.4172712311,41276.0555134414,42715.4401735558,45698.0105290114,46877.428687674
United Arab Emirates,ARE,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,..
United Arab Emirates,ARE,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,..,..,..
United Arab Emirates,ARE,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0.4,..,..,..,..,..
United Kingdom,GBR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,37440.7940592239,38918.4550574708,39768.6663463971,40310.3049399328,41385.5404684913,42149.2703352153,43007.3629245892,43711.1550172471,44508.6057952919,44060.0030980603,41709.9661677375,42310.749912752,42462.1067349807,42805.8425172666,43282.2097513788,44337.6786402733,44964.3911437292,45482.1782886254,46373.6385314155,46740.5535926377,47240.599622327,42191.9173665785,45889.6110228554,47343.4743776948,47005.1190099575
United Kingdom,GBR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.5,0.5,0.5,0.2,..,..
United Kingdom,GBR,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.2,0.2,0.5,0.5,0.2,0.2,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.2,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,..,..
United Kingdom,GBR,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,0.7,0.7,0.7,0.7,0.7,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.7,0.5,0.5,0.7,0.7,0.7,0.7,0.7,0.7,0.7,..,..
United States,USA,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,47234.2455275229,48616.25462578,48597.4246142005,48967.3661201159,49905.5233074237,51348.3473376223,52649.5713054684,53596.3152372,54152.8292651299,53703.9628961267,51863.6183411923,52821.4047643404,53259.2552138539,54080.2286497215,54844.2425797154,55817.5632471958,57040.2082136605,57658.6708825722,58703.1440782154,60127.2102775233,61330.6459767318,59394.778327105,62741.0018131151,63720.7641611959,65020.3529285737
United States,USA,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,0.7,0.7,0.7,0.7,1,1,1,1,1,1,1,1,1,1,1,1.2,1.2,1,1.2,1,1,0.2,0.2,1.2,..
United States,USA,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,0.7,1,1,1,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.5,1.2,1.2,1.5,1.2,1.2,0.5,0.5,1.5,..
United States,USA,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,1.5,1.5,1.7,1.7,2,2,1.7,2,1.7,2,1.7,2,2,2,2,2,2.2,2,2,1.7,1.7,1.2,1,2,..
Uruguay,URY,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,11270.6762572437,11008.6381575408,10557.5045363812,9724.98792908131,9792.16333386971,10271.0117849545,11024.3880393628,11460.2825072987,12186.595746246,13031.8584355217,13552.2445635905,14572.7632283181,15284.0632803535,15780.2644395933,16463.0155134414,16943.6910598977,16950.7531694816,17181.9067620595,17437.8549207969,17441.8652430426,17596.8052697747,16294.9259266656,17215.419918009,18044.0474170513,18108.693558116
Uruguay,URY,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,0.7,0.5,0.6,0.8,1,0.9,0.6,0.4,0.2,0.3,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.2,..
Uruguay,URY,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,2.4,2.8,3.9,5.1,6.5,5.8,4.5,3.6,2.2,2.2,1.6,1.3,1.3,1.1,0.8,0.8,0.7,0.5,0.4,0.5,0.9,0.8,0.8,..
Uruguay,URY,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,12.5,14.1,18.5,24.5,25.1,22.7,22.3,19.6,14.7,13.6,12,8.5,7.8,7.4,6.3,6,5.6,4.6,4.9,5.1,7.2,6.7,6.4,..
Uzbekistan,UZB,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1246.73784195691,1276.76030808747,1313.19226472722,1348.76378817081,1389.58720053176,1475.96965775382,1560.29200037443,1656.22258507815,1787.49020388425,1917.84936211097,2037.58148810229,2131.35772022798,2231.05271291416,2354.59364352478,2487.24440361664,2613.74824872009,2753.97105825798,2867.05111378318,2943.09920687321,3062.4862228174,3185.33455578635,3187.04897410086,3356.03325528917,3473.36164347529,3604.11282920572
Uzbekistan,UZB,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,81.3,..,80.5,81.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.3,..
Uzbekistan,UZB,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,94.7,..,94.2,94.6,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5,..
Uzbekistan,UZB,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,99,..,99.1,99.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.3,..
Vanuatu,VUT,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,2642.68449913522,2731.60667755913,2572.37077783507,2377.22751226249,2417.77126701706,2453.0574035373,2521.35960338817,2669.7774314084,2681.3409760342,2763.66110525024,2779.44401063535,2748.34186548121,2768.74701835544,2731.29269452105,2679.17540652745,2697.77303745142,2643.8868859095,2701.59225142955,2802.77893916872,2815.5871437955,2838.98826949984,2634.24388390429,2532.79663882328,2521.26089403061,2517.22518480336
Vanuatu,VUT,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,14.7,..,..,..,..,..,..,..,..,10,..,..,..,..
Vanuatu,VUT,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,..,..,..,..,..,..,..,..,42,..,..,..,..,..,..,..,..,34.9,..,..,..,..
Vanuatu,VUT,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,..,..,..,..,..,..,..,..,78.4,..,..,..,..,..,..,..,..,76.1,..,..,..,..
"Venezuela, RB",VEN,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,11.8,..,10.3,16.4,19.7,16.6,14.4,7.1,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,25.9,..,23.7,32.6,38.1,32.5,25.7,15.5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Venezuela, RB",VEN,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,53.1,..,51.2,60.7,67,61.5,51.2,38.8,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Viet Nam,VNM,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,1121.06040443278,1183.85412844841,1244.30655169833,1309.43030711257,1385.4487694486,1474.74081032186,1570.19326934801,1663.55955699711,1765.12265142837,1846.86683234656,1926.62386911103,2028.6057131841,2135.78216482082,2229.32008570274,2327.93288310222,2451.15938864721,2595.23484372958,2741.05278752657,2903.02820194861,3090.77259500058,3288.35288950188,3352.06001102928,3408.76455391101,3658.69316280086,3817.19766783045
Viet Nam,VNM,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,29.9,..,20.1,..,14.9,..,11.1,..,2.9,..,1.7,..,1.9,..,1.3,..,1.2,..,0.7,..,1,..
Viet Nam,VNM,Poverty headcount ratio at $3.65 a day (2017 PPP) (% of population),SI.POV.LMIC,..,..,..,65.6,..,54.1,..,44.6,..,39.7,..,14,..,10.2,..,8.8,..,6.4,..,5.3,..,3.8,..,4.2,..
Viet Nam,VNM,Poverty headcount ratio at $6.85 a day (2017 PPP) (% of population),SI.POV.UMIC,..,..,..,88.9,..,84.2,..,79.8,..,77.7,..,46.7,..,40.7,..,34.9,..,27.1,..,22.2,..,18.7,..,19.7,..
Virgin Islands (U.S.),VIR,GDP per capita (constant 2015 US$),NY.GDP.PCAP.KD,..,..,..,43205.7246740388,43036.1815136022,44466.2872190216,46021.5905731819,47671.567182812,49598.1259079427,50174.7528938473,46862.8076001874,47162.7375570431,43320.176769501,36938.1682086351,34663.6460602129,34098.7109972738,34007.3529411765,34614.7482633247,34435.4944455756,35183.2357524821,36328.068217051,35758.794755453,36925.3325018833,..,..
Virgin Islands (U.S.),VIR,Poverty headcount ratio at $2.15 a day (2017 PPP) (% of population),SI.POV.DDAY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
